s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
15.5943220,8.5463793,3.1124671,2.7842535,0.7970457,0.5000000
15.6443038,8.5044368,3.1396302,2.8078043,0.7971580,0.5000000
15.6942856,8.4623329,3.1665295,2.8315459,0.7972702,0.5000000
15.7442674,8.4200742,3.1931810,2.8482541,0.7973825,0.5000000
15.7942492,8.3776314,3.2196155,2.8545294,0.7974948,0.5000000
15.8442310,8.3350443,3.2458003,2.8502768,0.7976071,0.5000000
15.8942128,8.2923083,3.2717271,2.8353950,0.7977193,0.5000000
15.9441946,8.2494187,3.2973875,2.8098093,0.7978316,0.5000000
15.9941764,8.2063711,3.3227734,2.7806323,0.7979439,0.5000000
16.0441582,8.1631609,3.3478762,2.7511451,0.7937408,0.5000000
16.0941400,8.1197834,3.3726878,2.7213163,0.7895377,0.5000000
16.1441218,8.0762340,3.3971998,2.6911440,0.7853347,0.5000000
16.1941036,8.0325083,3.4214038,2.6608115,0.7811316,0.5000000
16.2440854,7.9886104,3.4452869,2.6305100,0.7769285,0.5000000
16.2940672,7.9445493,3.4688259,2.6004419,0.7727254,0.5000000
16.3440490,7.9002920,3.4920068,2.5708209,0.7685223,0.5000000
16.3940308,7.8558288,3.5148006,2.5418400,0.7643193,0.5000000
16.4440126,7.8111499,3.5371788,2.5135135,0.7601162,0.5000000
16.4939944,7.7662459,3.5591127,2.4858538,0.7559131,0.5000000
16.5439762,7.7211070,3.5805734,2.4588707,0.7464383,0.5022110
16.5939580,7.6757236,3.6015323,2.4325710,0.7369636,0.5044219
16.6439398,7.6300860,3.6219606,2.4069770,0.7274888,0.5066329
16.6939216,7.5841846,3.6418297,2.3821458,0.7180140,0.5088438
16.7439034,7.5380513,3.6610937,2.3581513,0.7085392,0.5110548
16.7938852,7.4916993,3.6797155,2.3350893,0.6990644,0.5132657
16.8438670,7.4450737,3.6976829,2.3130830,0.6895896,0.5154767
16.8938488,7.3981777,3.7149589,2.2922719,0.6801149,0.5176876
16.9438306,7.3510143,3.7315065,2.2728037,0.6706401,0.5198986
16.9938125,7.3035866,3.7472888,2.2548688,0.6611653,0.5221095
17.0437943,7.2558978,3.7622689,2.2387273,0.6505281,0.5258993
17.0937761,7.2079508,3.7764099,2.2247793,0.6398909,0.5296892
17.1437579,7.1597488,3.7896748,2.2130515,0.6292536,0.5334790
17.1937397,7.1112948,3.8020267,2.2032147,0.6186164,0.5372688
17.2437215,7.0625857,3.8134309,2.1947802,0.6079792,0.5410586
17.2937033,7.0136391,3.8238635,2.1871907,0.5973420,0.5448485
17.3436851,6.9644882,3.8333113,2.1797459,0.5867048,0.5486383
17.3936669,6.9151610,3.8417629,2.1721506,0.5760675,0.5524281
17.4436487,6.8656854,3.8492068,2.1644684,0.5654303,0.5562179
17.4936305,6.8160893,3.8556317,2.1569240,0.5547931,0.5600078
17.5436123,6.7664008,3.8610261,2.1498209,0.5493138,0.5669099
17.5935941,6.7166479,3.8653786,2.1438643,0.5438345,0.5738120
17.6435759,6.6668583,3.8686778,2.1390593,0.5383552,0.5807142
17.6935577,6.6170603,3.8709123,2.1363751,0.5328759,0.5876163
17.7435395,6.5670610,3.8720760,2.1365454,0.5273965,0.5945184
17.7935213,6.5169947,3.8721760,2.1399357,0.5219172,0.6014206
17.8435031,6.4669745,3.8712470,2.1463602,0.5164379,0.6083227
17.8934849,6.4170108,3.8693277,2.1561870,0.5109586,0.6152249
17.9434667,6.3671139,3.8664567,2.1687161,0.5054793,0.6221270
17.9934485,6.3172941,3.8626724,2.1833777,0.5000000,0.6290291
