s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
74.6755232,-13.7728947,17.4714692,3.0000000,1.5814681,0.6185319
74.7754905,-13.8706075,17.4925420,3.0000000,1.5850619,0.6149381
74.8754577,-13.9684159,17.5131922,3.0000000,1.5886557,0.6113443
74.9754249,-14.0663177,17.5334599,3.0000000,1.5922495,0.6077505
75.0753922,-14.1642841,17.5533790,3.0000000,1.5936500,0.6063500
75.1753594,-14.2623065,17.5729881,3.0000000,1.5950504,0.6049496
75.2753266,-14.3603767,17.5923255,3.0000000,1.5964509,0.6035491
75.3752939,-14.4584963,17.6114315,3.0000000,1.5978513,0.6021487
75.4752611,-14.5566647,17.6303450,3.0000000,1.5992518,0.6007482
75.5752283,-14.6548587,17.6490988,3.0000000,1.5994014,0.6005986
75.6751956,-14.7530722,17.6677291,3.0000000,1.5995511,0.6004489
75.7751628,-14.8512992,17.6862721,3.0000000,1.5997007,0.6002993
75.8751300,-14.9495374,17.7047646,3.0000000,1.5998504,0.6001496
75.9750973,-15.0477857,17.7232300,3.0000000,1.6000000,0.6000000
76.0750645,-15.1460371,17.7416730,3.0000000,1.5997000,0.6003000
76.1750317,-15.2442911,17.7600978,3.0000000,1.5994000,0.6006000
76.2749990,-15.3425472,17.7785089,3.0000000,1.5991000,0.6009000
76.3749662,-15.4408054,17.7969106,3.0000000,1.5988000,0.6012000
76.4749334,-15.5390654,17.8153056,3.0000000,1.5985000,0.6015000
76.5749007,-15.6373269,17.8336939,3.0000000,1.5980740,0.6019260
76.6748679,-15.7355898,17.8520752,3.0000000,1.5976480,0.6023520
76.7748351,-15.8338541,17.8704494,3.0000000,1.5972220,0.6027780
76.8748024,-15.9321197,17.8888165,3.0000000,1.5967960,0.6032040
76.9747696,-16.0303865,17.9071764,3.0000000,1.5963700,0.6036300
77.0747368,-16.1286546,17.9255295,3.0000000,1.5959494,0.6040506
77.1747041,-16.2269239,17.9438758,3.0000000,1.5955288,0.6044712
77.2746713,-16.3251943,17.9622159,3.0000000,1.5951083,0.6048917
77.3746385,-16.4234659,17.9805498,3.0000000,1.5946877,0.6053123
77.4746058,-16.5217385,17.9988779,3.0000000,1.5942671,0.6057329
77.5745730,-16.6200122,18.0172004,3.0000000,1.5939272,0.6060728
77.6745402,-16.7182870,18.0355176,3.0000000,1.5935874,0.6064126
77.7745075,-16.8165628,18.0538298,3.0000000,1.5932476,0.6067524
77.8744747,-16.9148395,18.0721372,3.0000000,1.5929078,0.6070922
77.9744419,-17.0131169,18.0904400,3.0000000,1.5925679,0.6074321
78.0744092,-17.1113952,18.1087385,3.0000000,1.5923063,0.6076937
78.1743764,-17.2096743,18.1270329,3.0000000,1.5920446,0.6079554
78.2743436,-17.3079539,18.1453235,3.0000000,1.5917829,0.6082171
78.3743109,-17.4062344,18.1636104,3.0000000,1.5915212,0.6084788
78.4742781,-17.5045155,18.1818939,3.0000000,1.5912596,0.6087404
78.5742453,-17.6027971,18.2001744,3.0000000,1.5910531,0.6089469
78.6742126,-17.7010792,18.2184522,3.0000000,1.5908467,0.6091533
78.7741798,-17.7993616,18.2367274,3.0000000,1.5906403,0.6093597
78.8741470,-17.8976445,18.2550006,3.0000000,1.5904339,0.6095661
78.9741143,-17.9959277,18.2732720,3.0000000,1.5902275,0.6097725
79.0740815,-18.0942112,18.2915421,3.0000000,1.5900778,0.6099222
79.1740487,-18.1924948,18.3098114,3.0000000,1.5899282,0.6100718
