s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
26.3968527,-25.2913779,6.7879263,3.0000000,0.5786476,1.6213524
26.4968408,-25.3897414,6.7699983,3.0000000,0.5488730,1.6511270
26.5968289,-25.4879409,6.7510725,3.0000000,0.5190984,1.6809016
26.6968169,-25.5859680,6.7311456,3.0000000,0.4893238,1.7106762
26.7968050,-25.6838143,6.7102144,3.0000000,0.4595492,1.7404508
26.8967931,-25.7814714,6.6882758,3.0000000,0.4297746,1.7702254
26.9967812,-25.8787210,6.6653807,3.0000000,0.4000000,1.8000000
27.0967693,-25.9757212,6.6415200,3.0000000,0.4021482,1.7978518
27.1967573,-26.0725199,6.6167180,3.0000000,0.4042964,1.7957036
27.2967454,-26.1691152,6.5910102,3.0000000,0.4064445,1.7935555
27.3967335,-26.2655052,6.5644325,3.0000000,0.4085927,1.7914073
27.4967216,-26.3616880,6.5370203,3.0000000,0.4107409,1.7892591
27.5967097,-26.4576618,6.5088094,3.0000000,0.4128891,1.7871109
27.6966977,-26.5534247,6.4798354,3.0000000,0.4150373,1.7849627
27.7966858,-26.6489748,6.4501340,3.0000000,0.4171855,1.7828145
27.8966739,-26.7443102,6.4197409,3.0000000,0.4193336,1.7806664
27.9966620,-26.8393977,6.3887057,3.0000000,0.4214818,1.7785182
28.0966500,-26.9342780,6.3570783,3.0000000,0.4528063,1.7471937
28.1966381,-27.0289773,6.3249230,3.0000000,0.4841307,1.7158693
28.2966262,-27.1235151,6.2923061,3.0000000,0.5154552,1.6845448
28.3966143,-27.2179108,6.2592939,3.0000000,0.5467796,1.6532204
28.4966024,-27.3121840,6.2259529,3.0000000,0.5781041,1.6218959
28.5965904,-27.4063540,6.1923493,3.0000000,0.6094286,1.5905714
28.6965785,-27.5004403,6.1585495,3.0000000,0.6407530,1.5592470
28.7965666,-27.5944625,6.1246199,3.0000000,0.6720775,1.5279225
28.8965547,-27.6884399,6.0906269,3.0000000,0.7034019,1.4965981
28.9965428,-27.7825691,6.0565709,3.0000000,0.7347264,1.4652736
29.0965308,-27.8767202,6.0225595,3.0000000,0.7689451,1.4310549
29.1965189,-27.9708785,5.9886543,3.0000000,0.8031638,1.3968362
29.2965070,-28.0650600,5.9549055,3.0000000,0.8373825,1.3626175
