s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
23.4970482,22.1214306,3.6961615,3.7578494,1.6854670,0.5145330
23.5970356,22.2050882,3.6413981,3.7480411,1.6882054,0.5117946
23.6970231,22.2881354,3.5857159,3.7381250,1.6909439,0.5090561
23.7970105,22.3705580,3.5291155,3.7283453,1.6936823,0.5063177
23.8969979,22.4523418,3.4715980,3.7161006,1.6964208,0.5035792
23.9969854,22.5334727,3.4131638,3.7022176,1.6991592,0.5008408
24.0969728,22.6139394,3.3538144,3.6871419,1.7000000,0.5000000
24.1969603,22.6937306,3.2935595,3.6712211,1.7000000,0.5000000
24.2969477,22.7728376,3.2324086,3.6545136,1.7000000,0.5000000
24.3969351,22.8512517,3.1703711,3.6398811,1.7000000,0.5000000
24.4969226,22.9289642,3.1074564,3.6267247,1.7000000,0.5000000
24.5969100,23.0059665,3.0436741,3.6147990,1.7000000,0.5000000
24.6968974,23.0822498,2.9790336,3.6039984,1.7000000,0.5000000
24.7968849,23.1578036,2.9135462,3.5942904,1.6995040,0.5004960
24.8968723,23.2326233,2.8472235,3.5856554,1.6967990,0.5032010
24.9968598,23.3067070,2.7800783,3.5780809,1.6940939,0.5059061
25.0968472,23.3800519,2.7121246,3.5715595,1.6913889,0.5086111
25.1968346,23.4526550,2.6433765,3.5660228,1.6886839,0.5113161
25.2968221,23.5245134,2.5738479,3.5613704,1.6859789,0.5140211
25.3968095,23.5956240,2.5035529,3.5575173,1.6832739,0.5167261
25.4967970,23.6659834,2.4325061,3.5544052,1.6805688,0.5194312
25.5967844,23.7355838,2.3607270,3.5519837,1.6760987,0.5239013
25.6967718,23.8044305,2.2882233,3.5502089,1.6707739,0.5292261
25.7967593,23.8725229,2.2150086,3.5490425,1.6654492,0.5345508
25.8967467,23.9398606,2.1410966,3.5484489,1.6601244,0.5398756
25.9967342,24.0064431,2.0665008,3.5483805,1.6547996,0.5452004
26.0967216,24.0722698,1.9912349,3.5487940,1.6494749,0.5505251
26.1967090,24.1373402,1.9153126,3.5496495,1.6441501,0.5558499
26.2966965,24.2016503,1.8387519,3.5509111,1.6383939,0.5616061
26.3966839,24.2652014,1.7615644,3.5525462,1.6304415,0.5695585
26.4966714,24.3279967,1.6837592,3.5545254,1.6224891,0.5775109
26.5966588,24.3900370,1.6053485,3.5568222,1.6145367,0.5854633
26.6966462,24.4513228,1.5263446,3.5594123,1.6065843,0.5934157
26.7966337,24.5118549,1.4467598,3.5622735,1.5986319,0.6013681
26.8966211,24.5716339,1.3666061,3.5653848,1.5906795,0.6093205
26.9966085,24.6306601,1.2858965,3.5687288,1.5827271,0.6172729
27.0965960,24.6889311,1.2046475,3.5722894,1.5721923,0.6278077
27.1965834,24.7464523,1.1228652,3.5760521,1.5602948,0.6397052
27.2965709,24.8032254,1.0405606,3.5800038,1.5483973,0.6516027
27.3965583,24.8592521,0.9577449,3.5841322,1.5364998,0.6635002
27.4965457,24.9145343,0.8744290,3.5884245,1.5246023,0.6753977
27.5965332,24.9690737,0.7906241,3.5928681,1.5127048,0.6872952
27.6965206,25.0228720,0.7063410,3.5974543,1.5008074,0.6991926
